# STN,YYYYMMDD,H,Datetime,   DD,   FH,Direction,Wind_speed
330,20220616,18,2022-06-16 18:00:00+00:00,30,30,NE,Low
330,20220616,19,2022-06-16 19:00:00+00:00,40,40,NE,Mid
330,20220616,20,2022-06-16 20:00:00+00:00,50,40,NE,Mid
330,20220616,21,2022-06-16 21:00:00+00:00,60,20,NE,Low
330,20220616,22,2022-06-16 22:00:00+00:00,90,10,E,Low
330,20220616,23,2022-06-16 23:00:00+00:00,130,20,SE,Low
330,20220616,24,2022-06-17 00:00:00+00:00,130,20,SE,Low
330,20220617,1,2022-06-17 01:00:00+00:00,140,30,SE,Low
330,20220617,2,2022-06-17 02:00:00+00:00,160,30,S,Low
330,20220617,3,2022-06-17 03:00:00+00:00,160,40,S,Mid
330,20220617,4,2022-06-17 04:00:00+00:00,180,40,S,Mid
330,20220617,5,2022-06-17 05:00:00+00:00,150,40,SE,Mid
330,20220617,6,2022-06-17 06:00:00+00:00,170,40,S,Mid
330,20220617,7,2022-06-17 07:00:00+00:00,180,60,S,Mid
330,20220617,8,2022-06-17 08:00:00+00:00,180,70,S,Mid
330,20220617,9,2022-06-17 09:00:00+00:00,180,60,S,Mid
330,20220617,10,2022-06-17 10:00:00+00:00,190,60,S,Mid
330,20220617,11,2022-06-17 11:00:00+00:00,180,50,S,Mid
330,20220617,12,2022-06-17 12:00:00+00:00,190,70,S,Mid
330,20220617,13,2022-06-17 13:00:00+00:00,190,70,S,Mid
330,20220617,14,2022-06-17 14:00:00+00:00,190,70,S,Mid
330,20220617,15,2022-06-17 15:00:00+00:00,190,70,S,Mid
330,20220617,16,2022-06-17 16:00:00+00:00,230,60,SW,Mid
330,20220617,17,2022-06-17 17:00:00+00:00,230,50,SW,Mid
330,20220617,18,2022-06-17 18:00:00+00:00,220,40,SW,Mid
330,20220617,19,2022-06-17 19:00:00+00:00,200,50,S,Mid
330,20220617,20,2022-06-17 20:00:00+00:00,200,60,S,Mid
330,20220617,21,2022-06-17 21:00:00+00:00,220,80,SW,High
330,20220617,22,2022-06-17 22:00:00+00:00,220,100,SW,High
330,20220617,23,2022-06-17 23:00:00+00:00,220,80,SW,High
330,20220617,24,2022-06-18 00:00:00+00:00,220,70,SW,Mid
330,20220618,1,2022-06-18 01:00:00+00:00,240,70,SW,Mid
330,20220618,2,2022-06-18 02:00:00+00:00,270,80,W,High
330,20220618,3,2022-06-18 03:00:00+00:00,290,60,W,Mid
330,20220618,4,2022-06-18 04:00:00+00:00,340,30,N,Low
330,20220618,5,2022-06-18 05:00:00+00:00,10,20,N,Low
330,20220618,6,2022-06-18 06:00:00+00:00,350,20,N,Low
330,20220618,7,2022-06-18 07:00:00+00:00,360,40,N,Mid
330,20220618,8,2022-06-18 08:00:00+00:00,10,50,N,Mid
330,20220618,9,2022-06-18 09:00:00+00:00,10,60,N,Mid
330,20220618,10,2022-06-18 10:00:00+00:00,10,80,N,High
330,20220618,11,2022-06-18 11:00:00+00:00,30,70,NE,Mid
330,20220618,12,2022-06-18 12:00:00+00:00,10,80,N,High
330,20220618,13,2022-06-18 13:00:00+00:00,360,100,N,High
330,20220618,14,2022-06-18 14:00:00+00:00,20,100,N,High
330,20220618,15,2022-06-18 15:00:00+00:00,30,100,NE,High
330,20220618,16,2022-06-18 16:00:00+00:00,10,100,N,High
330,20220618,17,2022-06-18 17:00:00+00:00,10,120,N,Extreme
330,20220618,18,2022-06-18 18:00:00+00:00,30,120,NE,Extreme
330,20220618,19,2022-06-18 19:00:00+00:00,20,110,N,Extreme
330,20220618,20,2022-06-18 20:00:00+00:00,10,130,N,Extreme
330,20220618,21,2022-06-18 21:00:00+00:00,20,140,N,Extreme
330,20220618,22,2022-06-18 22:00:00+00:00,20,140,N,Extreme
330,20220618,23,2022-06-18 23:00:00+00:00,30,150,NE,Extreme
330,20220618,24,2022-06-19 00:00:00+00:00,20,120,N,Extreme
330,20220619,1,2022-06-19 01:00:00+00:00,360,140,N,Extreme
330,20220619,2,2022-06-19 02:00:00+00:00,360,150,N,Extreme
330,20220619,3,2022-06-19 03:00:00+00:00,60,110,NE,Extreme
330,20220619,4,2022-06-19 04:00:00+00:00,10,70,N,Mid
330,20220619,5,2022-06-19 05:00:00+00:00,10,110,N,Extreme
330,20220619,6,2022-06-19 06:00:00+00:00,360,110,N,Extreme
330,20220619,7,2022-06-19 07:00:00+00:00,10,70,N,Mid
330,20220619,8,2022-06-19 08:00:00+00:00,360,80,N,High
330,20220619,9,2022-06-19 09:00:00+00:00,10,90,N,High
330,20220619,10,2022-06-19 10:00:00+00:00,10,100,N,High
330,20220619,11,2022-06-19 11:00:00+00:00,10,90,N,High
330,20220619,12,2022-06-19 12:00:00+00:00,360,80,N,High
330,20220619,13,2022-06-19 13:00:00+00:00,350,70,N,Mid
330,20220619,14,2022-06-19 14:00:00+00:00,350,60,N,Mid
330,20220619,15,2022-06-19 15:00:00+00:00,10,70,N,Mid
330,20220619,16,2022-06-19 16:00:00+00:00,10,80,N,High
330,20220619,17,2022-06-19 17:00:00+00:00,10,70,N,Mid
330,20220619,18,2022-06-19 18:00:00+00:00,10,60,N,Mid
330,20220619,19,2022-06-19 19:00:00+00:00,10,70,N,Mid
330,20220619,20,2022-06-19 20:00:00+00:00,360,80,N,High
330,20220619,21,2022-06-19 21:00:00+00:00,10,70,N,Mid
330,20220619,22,2022-06-19 22:00:00+00:00,10,80,N,High
330,20220619,23,2022-06-19 23:00:00+00:00,10,90,N,High
330,20220619,24,2022-06-20 00:00:00+00:00,10,90,N,High
330,20220620,1,2022-06-20 01:00:00+00:00,10,80,N,High
330,20220620,2,2022-06-20 02:00:00+00:00,10,80,N,High
330,20220620,3,2022-06-20 03:00:00+00:00,10,80,N,High
330,20220620,4,2022-06-20 04:00:00+00:00,360,80,N,High
330,20220620,5,2022-06-20 05:00:00+00:00,360,80,N,High
330,20220620,6,2022-06-20 06:00:00+00:00,340,80,N,High
330,20220620,7,2022-06-20 07:00:00+00:00,350,80,N,High
330,20220620,8,2022-06-20 08:00:00+00:00,340,80,N,High
330,20220620,9,2022-06-20 09:00:00+00:00,350,80,N,High
330,20220620,10,2022-06-20 10:00:00+00:00,350,100,N,High
330,20220620,11,2022-06-20 11:00:00+00:00,340,100,N,High
330,20220620,12,2022-06-20 12:00:00+00:00,330,80,NW,High
330,20220620,13,2022-06-20 13:00:00+00:00,350,60,N,Mid
330,20220620,14,2022-06-20 14:00:00+00:00,350,60,N,Mid
330,20220620,15,2022-06-20 15:00:00+00:00,360,50,N,Mid
330,20220620,16,2022-06-20 16:00:00+00:00,360,50,N,Mid
330,20220620,17,2022-06-20 17:00:00+00:00,350,50,N,Mid
330,20220620,18,2022-06-20 18:00:00+00:00,350,50,N,Mid
330,20220620,19,2022-06-20 19:00:00+00:00,360,60,N,Mid
330,20220620,20,2022-06-20 20:00:00+00:00,360,60,N,Mid
330,20220620,21,2022-06-20 21:00:00+00:00,360,50,N,Mid
330,20220620,22,2022-06-20 22:00:00+00:00,360,50,N,Mid
330,20220620,23,2022-06-20 23:00:00+00:00,360,30,N,Low
330,20220620,24,2022-06-21 00:00:00+00:00,10,40,N,Mid
330,20220621,1,2022-06-21 01:00:00+00:00,40,30,NE,Low
330,20220621,2,2022-06-21 02:00:00+00:00,100,30,E,Low
330,20220621,3,2022-06-21 03:00:00+00:00,100,30,E,Low
330,20220621,4,2022-06-21 04:00:00+00:00,100,30,E,Low
330,20220621,5,2022-06-21 05:00:00+00:00,100,30,E,Low
330,20220621,6,2022-06-21 06:00:00+00:00,120,30,SE,Low
330,20220621,7,2022-06-21 07:00:00+00:00,150,40,SE,Mid
330,20220621,8,2022-06-21 08:00:00+00:00,140,50,SE,Mid
330,20220621,9,2022-06-21 09:00:00+00:00,130,30,SE,Low
330,20220621,10,2022-06-21 10:00:00+00:00,300,20,NW,Low
330,20220621,11,2022-06-21 11:00:00+00:00,350,50,N,Mid
330,20220621,12,2022-06-21 12:00:00+00:00,350,40,N,Mid
330,20220621,13,2022-06-21 13:00:00+00:00,360,50,N,Mid
330,20220621,14,2022-06-21 14:00:00+00:00,10,60,N,Mid
330,20220621,15,2022-06-21 15:00:00+00:00,10,60,N,Mid
330,20220621,16,2022-06-21 16:00:00+00:00,360,60,N,Mid
330,20220621,17,2022-06-21 17:00:00+00:00,10,70,N,Mid
330,20220621,18,2022-06-21 18:00:00+00:00,20,70,N,Mid
330,20220621,19,2022-06-21 19:00:00+00:00,20,80,N,High
330,20220621,20,2022-06-21 20:00:00+00:00,20,60,N,Mid
330,20220621,21,2022-06-21 21:00:00+00:00,30,60,NE,Mid
330,20220621,22,2022-06-21 22:00:00+00:00,40,60,NE,Mid
330,20220621,23,2022-06-21 23:00:00+00:00,50,50,NE,Mid
330,20220621,24,2022-06-22 00:00:00+00:00,90,30,E,Low
330,20220622,1,2022-06-22 01:00:00+00:00,50,20,NE,Low
330,20220622,2,2022-06-22 02:00:00+00:00,20,30,N,Low
330,20220622,3,2022-06-22 03:00:00+00:00,30,40,NE,Mid
330,20220622,4,2022-06-22 04:00:00+00:00,50,40,NE,Mid
330,20220622,5,2022-06-22 05:00:00+00:00,60,30,NE,Low
330,20220622,6,2022-06-22 06:00:00+00:00,50,30,NE,Low
330,20220622,7,2022-06-22 07:00:00+00:00,20,40,N,Mid
330,20220622,8,2022-06-22 08:00:00+00:00,20,60,N,Mid
330,20220622,9,2022-06-22 09:00:00+00:00,10,60,N,Mid
330,20220622,10,2022-06-22 10:00:00+00:00,360,70,N,Mid
330,20220622,11,2022-06-22 11:00:00+00:00,10,70,N,Mid
330,20220622,12,2022-06-22 12:00:00+00:00,360,70,N,Mid
330,20220622,13,2022-06-22 13:00:00+00:00,360,70,N,Mid
330,20220622,14,2022-06-22 14:00:00+00:00,10,90,N,High
330,20220622,15,2022-06-22 15:00:00+00:00,10,90,N,High
330,20220622,16,2022-06-22 16:00:00+00:00,20,100,N,High
330,20220622,17,2022-06-22 17:00:00+00:00,20,90,N,High
330,20220622,18,2022-06-22 18:00:00+00:00,20,100,N,High
330,20220622,19,2022-06-22 19:00:00+00:00,20,90,N,High
330,20220622,20,2022-06-22 20:00:00+00:00,30,80,NE,High
330,20220622,21,2022-06-22 21:00:00+00:00,30,60,NE,Mid
330,20220622,22,2022-06-22 22:00:00+00:00,30,50,NE,Mid
330,20220622,23,2022-06-22 23:00:00+00:00,40,50,NE,Mid
330,20220622,24,2022-06-23 00:00:00+00:00,50,60,NE,Mid
330,20220623,1,2022-06-23 01:00:00+00:00,70,30,E,Low
330,20220623,2,2022-06-23 02:00:00+00:00,60,30,NE,Low
330,20220623,3,2022-06-23 03:00:00+00:00,60,30,NE,Low
330,20220623,4,2022-06-23 04:00:00+00:00,50,30,NE,Low
330,20220623,5,2022-06-23 05:00:00+00:00,80,40,E,Mid
330,20220623,6,2022-06-23 06:00:00+00:00,90,30,E,Low
330,20220623,7,2022-06-23 07:00:00+00:00,130,40,SE,Mid
330,20220623,8,2022-06-23 08:00:00+00:00,110,40,E,Mid
330,20220623,9,2022-06-23 09:00:00+00:00,150,30,SE,Low
330,20220623,10,2022-06-23 10:00:00+00:00,120,30,SE,Low
330,20220623,11,2022-06-23 11:00:00+00:00,180,40,S,Mid
330,20220623,12,2022-06-23 12:00:00+00:00,190,50,S,Mid
330,20220623,13,2022-06-23 13:00:00+00:00,180,50,S,Mid
330,20220623,14,2022-06-23 14:00:00+00:00,170,60,S,Mid
330,20220623,15,2022-06-23 15:00:00+00:00,350,30,N,Low
330,20220623,16,2022-06-23 16:00:00+00:00,310,30,NW,Low
330,20220623,17,2022-06-23 17:00:00+00:00,10,30,N,Low
330,20220623,18,2022-06-23 18:00:00+00:00,20,20,N,Low
330,20220623,19,2022-06-23 19:00:00+00:00,20,20,N,Low
330,20220623,20,2022-06-23 20:00:00+00:00,50,30,NE,Low
330,20220623,21,2022-06-23 21:00:00+00:00,30,20,NE,Low
330,20220623,22,2022-06-23 22:00:00+00:00,360,20,N,Low
330,20220623,23,2022-06-23 23:00:00+00:00,320,30,NW,Low
330,20220623,24,2022-06-24 00:00:00+00:00,360,20,N,Low
330,20220624,1,2022-06-24 01:00:00+00:00,200,10,S,Low
330,20220624,2,2022-06-24 02:00:00+00:00,160,40,S,Mid
330,20220624,3,2022-06-24 03:00:00+00:00,250,30,W,Low
330,20220624,4,2022-06-24 04:00:00+00:00,280,30,W,Low
330,20220624,5,2022-06-24 05:00:00+00:00,0,20,Null,Low
330,20220624,6,2022-06-24 06:00:00+00:00,210,30,SW,Low
330,20220624,7,2022-06-24 07:00:00+00:00,210,60,SW,Mid
330,20220624,8,2022-06-24 08:00:00+00:00,220,70,SW,Mid
330,20220624,9,2022-06-24 09:00:00+00:00,220,70,SW,Mid
330,20220624,10,2022-06-24 10:00:00+00:00,230,70,SW,Mid
330,20220624,11,2022-06-24 11:00:00+00:00,240,60,SW,Mid
330,20220624,12,2022-06-24 12:00:00+00:00,240,50,SW,Mid
330,20220624,13,2022-06-24 13:00:00+00:00,230,60,SW,Mid
330,20220624,14,2022-06-24 14:00:00+00:00,250,50,W,Mid
330,20220624,15,2022-06-24 15:00:00+00:00,270,50,W,Mid
330,20220624,16,2022-06-24 16:00:00+00:00,280,40,W,Mid
330,20220624,17,2022-06-24 17:00:00+00:00,310,20,NW,Low
330,20220624,18,2022-06-24 18:00:00+00:00,160,20,S,Low
330,20220624,19,2022-06-24 19:00:00+00:00,170,30,S,Low
330,20220624,20,2022-06-24 20:00:00+00:00,140,30,SE,Low
330,20220624,21,2022-06-24 21:00:00+00:00,150,50,SE,Mid
330,20220624,22,2022-06-24 22:00:00+00:00,180,60,S,Mid
330,20220624,23,2022-06-24 23:00:00+00:00,180,60,S,Mid
330,20220624,24,2022-06-25 00:00:00+00:00,200,50,S,Mid
330,20220625,1,2022-06-25 01:00:00+00:00,190,60,S,Mid
330,20220625,2,2022-06-25 02:00:00+00:00,190,60,S,Mid
330,20220625,3,2022-06-25 03:00:00+00:00,190,70,S,Mid
330,20220625,4,2022-06-25 04:00:00+00:00,200,70,S,Mid
330,20220625,5,2022-06-25 05:00:00+00:00,200,60,S,Mid
330,20220625,6,2022-06-25 06:00:00+00:00,230,60,SW,Mid
330,20220625,7,2022-06-25 07:00:00+00:00,240,70,SW,Mid
330,20220625,8,2022-06-25 08:00:00+00:00,240,60,SW,Mid
330,20220625,9,2022-06-25 09:00:00+00:00,230,50,SW,Mid
330,20220625,10,2022-06-25 10:00:00+00:00,210,50,SW,Mid
330,20220625,11,2022-06-25 11:00:00+00:00,210,30,SW,Low
330,20220625,12,2022-06-25 12:00:00+00:00,220,40,SW,Mid
330,20220625,13,2022-06-25 13:00:00+00:00,310,30,NW,Low
330,20220625,14,2022-06-25 14:00:00+00:00,330,40,NW,Mid
330,20220625,15,2022-06-25 15:00:00+00:00,10,40,N,Mid
330,20220625,16,2022-06-25 16:00:00+00:00,20,40,N,Mid
330,20220625,17,2022-06-25 17:00:00+00:00,330,30,NW,Low
330,20220625,18,2022-06-25 18:00:00+00:00,10,20,N,Low
330,20220625,19,2022-06-25 19:00:00+00:00,70,20,E,Low
330,20220625,20,2022-06-25 20:00:00+00:00,60,20,NE,Low
330,20220625,21,2022-06-25 21:00:00+00:00,80,30,E,Low
330,20220625,22,2022-06-25 22:00:00+00:00,200,20,S,Low
330,20220625,23,2022-06-25 23:00:00+00:00,180,30,S,Low
330,20220625,24,2022-06-26 00:00:00+00:00,180,50,S,Mid
330,20220626,1,2022-06-26 01:00:00+00:00,180,50,S,Mid
330,20220626,2,2022-06-26 02:00:00+00:00,200,50,S,Mid
330,20220626,3,2022-06-26 03:00:00+00:00,210,60,SW,Mid
330,20220626,4,2022-06-26 04:00:00+00:00,200,60,S,Mid
330,20220626,5,2022-06-26 05:00:00+00:00,210,60,SW,Mid
330,20220626,6,2022-06-26 06:00:00+00:00,200,60,S,Mid
330,20220626,7,2022-06-26 07:00:00+00:00,200,60,S,Mid
330,20220626,8,2022-06-26 08:00:00+00:00,200,50,S,Mid
330,20220626,9,2022-06-26 09:00:00+00:00,200,40,S,Mid
330,20220626,10,2022-06-26 10:00:00+00:00,180,40,S,Mid
330,20220626,11,2022-06-26 11:00:00+00:00,190,50,S,Mid
330,20220626,12,2022-06-26 12:00:00+00:00,200,50,S,Mid
330,20220626,13,2022-06-26 13:00:00+00:00,190,40,S,Mid
330,20220626,14,2022-06-26 14:00:00+00:00,220,40,SW,Mid
330,20220626,15,2022-06-26 15:00:00+00:00,190,60,S,Mid
330,20220626,16,2022-06-26 16:00:00+00:00,190,60,S,Mid
330,20220626,17,2022-06-26 17:00:00+00:00,330,40,NW,Mid
330,20220626,18,2022-06-26 18:00:00+00:00,320,40,NW,Mid
330,20220626,19,2022-06-26 19:00:00+00:00,360,30,N,Low
330,20220626,20,2022-06-26 20:00:00+00:00,20,30,N,Low
330,20220626,21,2022-06-26 21:00:00+00:00,60,40,NE,Mid
330,20220626,22,2022-06-26 22:00:00+00:00,50,30,NE,Low
330,20220626,23,2022-06-26 23:00:00+00:00,50,30,NE,Low
330,20220626,24,2022-06-27 00:00:00+00:00,100,20,E,Low
330,20220627,1,2022-06-27 01:00:00+00:00,120,30,SE,Low
330,20220627,2,2022-06-27 02:00:00+00:00,170,30,S,Low
330,20220627,3,2022-06-27 03:00:00+00:00,170,20,S,Low
330,20220627,4,2022-06-27 04:00:00+00:00,160,20,S,Low
330,20220627,5,2022-06-27 05:00:00+00:00,200,20,S,Low
330,20220627,6,2022-06-27 06:00:00+00:00,190,10,S,Low
330,20220627,7,2022-06-27 07:00:00+00:00,170,20,S,Low
330,20220627,8,2022-06-27 08:00:00+00:00,280,20,W,Low
330,20220627,9,2022-06-27 09:00:00+00:00,350,20,N,Low
330,20220627,10,2022-06-27 10:00:00+00:00,330,10,NW,Low
330,20220627,11,2022-06-27 11:00:00+00:00,320,30,NW,Low
330,20220627,12,2022-06-27 12:00:00+00:00,280,80,W,High
330,20220627,13,2022-06-27 13:00:00+00:00,260,80,W,High
330,20220627,14,2022-06-27 14:00:00+00:00,50,10,NE,Low
330,20220627,15,2022-06-27 15:00:00+00:00,240,40,SW,Mid
330,20220627,16,2022-06-27 16:00:00+00:00,230,40,SW,Mid
330,20220627,17,2022-06-27 17:00:00+00:00,220,50,SW,Mid
330,20220627,18,2022-06-27 18:00:00+00:00,220,60,SW,Mid
330,20220627,19,2022-06-27 19:00:00+00:00,260,70,W,Mid
330,20220627,20,2022-06-27 20:00:00+00:00,260,80,W,High
330,20220627,21,2022-06-27 21:00:00+00:00,240,70,SW,Mid
330,20220627,22,2022-06-27 22:00:00+00:00,220,50,SW,Mid
330,20220627,23,2022-06-27 23:00:00+00:00,220,50,SW,Mid
330,20220627,24,2022-06-28 00:00:00+00:00,220,60,SW,Mid
330,20220628,1,2022-06-28 01:00:00+00:00,220,60,SW,Mid
330,20220628,2,2022-06-28 02:00:00+00:00,210,50,SW,Mid
330,20220628,3,2022-06-28 03:00:00+00:00,230,40,SW,Mid
330,20220628,4,2022-06-28 04:00:00+00:00,190,50,S,Mid
330,20220628,5,2022-06-28 05:00:00+00:00,180,50,S,Mid
330,20220628,6,2022-06-28 06:00:00+00:00,200,60,S,Mid
330,20220628,7,2022-06-28 07:00:00+00:00,200,50,S,Mid
330,20220628,8,2022-06-28 08:00:00+00:00,200,60,S,Mid
330,20220628,9,2022-06-28 09:00:00+00:00,210,50,SW,Mid
330,20220628,10,2022-06-28 10:00:00+00:00,200,50,S,Mid
330,20220628,11,2022-06-28 11:00:00+00:00,190,40,S,Mid
330,20220628,12,2022-06-28 12:00:00+00:00,200,40,S,Mid
330,20220628,13,2022-06-28 13:00:00+00:00,270,30,W,Low
330,20220628,14,2022-06-28 14:00:00+00:00,300,30,NW,Low
330,20220628,15,2022-06-28 15:00:00+00:00,360,30,N,Low
330,20220628,16,2022-06-28 16:00:00+00:00,10,50,N,Mid
330,20220628,17,2022-06-28 17:00:00+00:00,20,70,N,Mid
330,20220628,18,2022-06-28 18:00:00+00:00,30,70,NE,Mid
330,20220628,19,2022-06-28 19:00:00+00:00,30,50,NE,Mid
330,20220628,20,2022-06-28 20:00:00+00:00,90,30,E,Low
330,20220628,21,2022-06-28 21:00:00+00:00,100,40,E,Mid
330,20220628,22,2022-06-28 22:00:00+00:00,100,40,E,Mid
330,20220628,23,2022-06-28 23:00:00+00:00,100,50,E,Mid
330,20220628,24,2022-06-29 00:00:00+00:00,100,50,E,Mid
330,20220629,1,2022-06-29 01:00:00+00:00,100,50,E,Mid
330,20220629,2,2022-06-29 02:00:00+00:00,100,50,E,Mid
330,20220629,3,2022-06-29 03:00:00+00:00,100,50,E,Mid
330,20220629,4,2022-06-29 04:00:00+00:00,110,50,E,Mid
330,20220629,5,2022-06-29 05:00:00+00:00,120,40,SE,Mid
330,20220629,6,2022-06-29 06:00:00+00:00,130,40,SE,Mid
330,20220629,7,2022-06-29 07:00:00+00:00,150,40,SE,Mid
330,20220629,8,2022-06-29 08:00:00+00:00,170,40,S,Mid
330,20220629,9,2022-06-29 09:00:00+00:00,190,50,S,Mid
330,20220629,10,2022-06-29 10:00:00+00:00,210,50,SW,Mid
330,20220629,11,2022-06-29 11:00:00+00:00,270,50,W,Mid
330,20220629,12,2022-06-29 12:00:00+00:00,270,60,W,Mid
330,20220629,13,2022-06-29 13:00:00+00:00,290,70,W,Mid
330,20220629,14,2022-06-29 14:00:00+00:00,310,50,NW,Mid
330,20220629,15,2022-06-29 15:00:00+00:00,310,50,NW,Mid
330,20220629,16,2022-06-29 16:00:00+00:00,360,40,N,Mid
330,20220629,17,2022-06-29 17:00:00+00:00,350,40,N,Mid
330,20220629,18,2022-06-29 18:00:00+00:00,340,50,N,Mid
330,20220629,19,2022-06-29 19:00:00+00:00,340,60,N,Mid
330,20220629,20,2022-06-29 20:00:00+00:00,360,60,N,Mid
330,20220629,21,2022-06-29 21:00:00+00:00,30,70,NE,Mid
330,20220629,22,2022-06-29 22:00:00+00:00,30,60,NE,Mid
330,20220629,23,2022-06-29 23:00:00+00:00,30,50,NE,Mid
330,20220629,24,2022-06-30 00:00:00+00:00,50,50,NE,Mid
330,20220630,1,2022-06-30 01:00:00+00:00,300,60,NW,Mid
330,20220630,2,2022-06-30 02:00:00+00:00,290,50,W,Mid
330,20220630,3,2022-06-30 03:00:00+00:00,310,70,NW,Mid
330,20220630,4,2022-06-30 04:00:00+00:00,290,60,W,Mid
330,20220630,5,2022-06-30 05:00:00+00:00,290,60,W,Mid
330,20220630,6,2022-06-30 06:00:00+00:00,330,40,NW,Mid
330,20220630,7,2022-06-30 07:00:00+00:00,290,30,W,Low
330,20220630,8,2022-06-30 08:00:00+00:00,280,30,W,Low
330,20220630,9,2022-06-30 09:00:00+00:00,260,50,W,Mid
330,20220630,10,2022-06-30 10:00:00+00:00,270,50,W,Mid
330,20220630,11,2022-06-30 11:00:00+00:00,270,50,W,Mid
330,20220630,12,2022-06-30 12:00:00+00:00,300,40,NW,Mid
330,20220630,13,2022-06-30 13:00:00+00:00,300,40,NW,Mid
330,20220630,14,2022-06-30 14:00:00+00:00,270,50,W,Mid
330,20220630,15,2022-06-30 15:00:00+00:00,270,90,W,High
330,20220630,16,2022-06-30 16:00:00+00:00,260,90,W,High
330,20220630,17,2022-06-30 17:00:00+00:00,270,50,W,Mid
330,20220630,18,2022-06-30 18:00:00+00:00,240,50,SW,Mid
330,20220630,19,2022-06-30 19:00:00+00:00,260,40,W,Mid
330,20220630,20,2022-06-30 20:00:00+00:00,250,30,W,Low
330,20220630,21,2022-06-30 21:00:00+00:00,220,30,SW,Low
330,20220630,22,2022-06-30 22:00:00+00:00,190,40,S,Mid
330,20220630,23,2022-06-30 23:00:00+00:00,200,50,S,Mid
330,20220630,24,2022-07-01 00:00:00+00:00,210,50,SW,Mid
330,20220701,1,2022-07-01 01:00:00+00:00,200,60,S,Mid
330,20220701,2,2022-07-01 02:00:00+00:00,200,60,S,Mid
330,20220701,3,2022-07-01 03:00:00+00:00,240,60,SW,Mid
330,20220701,4,2022-07-01 04:00:00+00:00,240,60,SW,Mid
330,20220701,5,2022-07-01 05:00:00+00:00,230,70,SW,Mid
330,20220701,6,2022-07-01 06:00:00+00:00,230,60,SW,Mid
330,20220701,7,2022-07-01 07:00:00+00:00,250,60,W,Mid
330,20220701,8,2022-07-01 08:00:00+00:00,240,60,SW,Mid
330,20220701,9,2022-07-01 09:00:00+00:00,200,70,S,Mid
330,20220701,10,2022-07-01 10:00:00+00:00,220,60,SW,Mid
330,20220701,11,2022-07-01 11:00:00+00:00,240,80,SW,High
330,20220701,12,2022-07-01 12:00:00+00:00,220,80,SW,High
330,20220701,13,2022-07-01 13:00:00+00:00,230,80,SW,High
330,20220701,14,2022-07-01 14:00:00+00:00,230,80,SW,High
330,20220701,15,2022-07-01 15:00:00+00:00,230,70,SW,Mid
330,20220701,16,2022-07-01 16:00:00+00:00,230,80,SW,High
330,20220701,17,2022-07-01 17:00:00+00:00,240,80,SW,High
330,20220701,18,2022-07-01 18:00:00+00:00,250,90,W,High
330,20220701,19,2022-07-01 19:00:00+00:00,240,80,SW,High
330,20220701,20,2022-07-01 20:00:00+00:00,240,80,SW,High
330,20220701,21,2022-07-01 21:00:00+00:00,230,70,SW,Mid
330,20220701,22,2022-07-01 22:00:00+00:00,220,70,SW,Mid
330,20220701,23,2022-07-01 23:00:00+00:00,200,70,S,Mid
330,20220701,24,2022-07-02 00:00:00+00:00,200,70,S,Mid
330,20220702,1,2022-07-02 01:00:00+00:00,210,70,SW,Mid
330,20220702,2,2022-07-02 02:00:00+00:00,210,70,SW,Mid
330,20220702,3,2022-07-02 03:00:00+00:00,200,70,S,Mid
330,20220702,4,2022-07-02 04:00:00+00:00,200,70,S,Mid
330,20220702,5,2022-07-02 05:00:00+00:00,200,60,S,Mid
330,20220702,6,2022-07-02 06:00:00+00:00,210,60,SW,Mid
330,20220702,7,2022-07-02 07:00:00+00:00,190,60,S,Mid
330,20220702,8,2022-07-02 08:00:00+00:00,210,60,SW,Mid
330,20220702,9,2022-07-02 09:00:00+00:00,200,60,S,Mid
330,20220702,10,2022-07-02 10:00:00+00:00,200,60,S,Mid
330,20220702,11,2022-07-02 11:00:00+00:00,180,70,S,Mid
330,20220702,12,2022-07-02 12:00:00+00:00,200,60,S,Mid
330,20220702,13,2022-07-02 13:00:00+00:00,200,60,S,Mid
330,20220702,14,2022-07-02 14:00:00+00:00,180,60,S,Mid
330,20220702,15,2022-07-02 15:00:00+00:00,280,50,W,Mid
330,20220702,16,2022-07-02 16:00:00+00:00,290,50,W,Mid
330,20220702,17,2022-07-02 17:00:00+00:00,290,40,W,Mid
330,20220702,18,2022-07-02 18:00:00+00:00,280,20,W,Low
330,20220702,19,2022-07-02 19:00:00+00:00,260,30,W,Low
330,20220702,20,2022-07-02 20:00:00+00:00,240,20,SW,Low
330,20220702,21,2022-07-02 21:00:00+00:00,210,20,SW,Low
330,20220702,22,2022-07-02 22:00:00+00:00,200,30,S,Low
330,20220702,23,2022-07-02 23:00:00+00:00,180,30,S,Low
330,20220702,24,2022-07-03 00:00:00+00:00,230,50,SW,Mid
330,20220703,1,2022-07-03 01:00:00+00:00,240,50,SW,Mid
330,20220703,2,2022-07-03 02:00:00+00:00,240,50,SW,Mid
330,20220703,3,2022-07-03 03:00:00+00:00,250,50,W,Mid
330,20220703,4,2022-07-03 04:00:00+00:00,250,50,W,Mid
330,20220703,5,2022-07-03 05:00:00+00:00,230,50,SW,Mid
330,20220703,6,2022-07-03 06:00:00+00:00,240,50,SW,Mid
330,20220703,7,2022-07-03 07:00:00+00:00,250,50,W,Mid
330,20220703,8,2022-07-03 08:00:00+00:00,260,60,W,Mid
