device_mmsi,Lenght,Width,Type
563509000,190,32,cargo
244010770,63.5,14,cargo
244730973,110,12,cargo
245450000,186,31,other
209438000,229,37,cargo
309481000,289,48,tanker
636017724,172,27,other
244780157,13,4,sailing
244850087,93,15,cargo
244710850,25,7,other
224490000,161,23,tanker
636019176,147,24,tanker
244730566,12,4,sailing
305288000,80,12,cargo
244192755,6,2,other
219088000,300,43,cargo
246716000,138,16,cargo
305813000,88,13,cargo
244750800,10,3,sailing
477900400,199,32,cargo
245718000,76,14,cargo
205447810,12,4,other
372837000,90,13,other
244140957,86,12,cargo
211555500,11,4,sailing
244790962,13,4,sailing
248659000,195,32,cargo
244139023,110,12,tanker
244740008,50,7,cargo
209530000,111,14,cargo
244850515,23,9,other
244670070,110,12,tanker
230038100,12,4,sailing
244620813,14,4,sailing
244750922,135,17,tanker
244660530,110,11,other
244660566,67,10,other
636021896,145,24,tanker
566479000,274,48,tanker
212787000,153,24,cargo
255806426,96,16,tanker
305757000,126,23,cargo
636020499,300,42,cargo
205454090,135,17,cargo
311000705,200,32,cargo
255806181,180,28,cargo
244010055,9,3,sailing
244790317,10,3,other
236669000,90,15,tanker
244066000,149,23,tanker
244660107,110,12,cargo
244870860,21,6,other
245479000,33,12,other
256770000,162,23,tanker
246536000,24,6,other
314584000,90,12,cargo
249462000,120,17,tanker
228386700,400,62,cargo
244391260,10,2,other
246798000,99.5,13,cargo
244058019,135,18,other
538006315,237,40,cargo
259936000,144,23,tanker
477950600,145,25,tanker
211234090,105,10,cargo
244554000,90,13,cargo
357492000,183,32,tanker
219018692,399,60,cargo
244171000,132,16,cargo
205398990,110,12,cargo
257856730,11,4,other
249693000,250,44,tanker
352978199,400,62,cargo
244678000,116,15,tanker
319280000,183,32,tanker
205333890,80,9,tanker
211417590,42,10,other
538005884,237,40,cargo
244770945,10,2,sailing
231815000,105,14,cargo
314472000,82,11,cargo
311000613,127,17,cargo
538009892,117,18,tanker
244890607,32,13,other
211813290,11,4,sailing
235076722,15,6,other
255806507,299,49,cargo
255806523,167,26,tanker
226001340,80,6,cargo
241406000,237,42,tanker
310685000,183,32,tanker
244690971,100,13,cargo
244660140,22,5,other
219053000,200,36,cargo
413526530,260,32,cargo
244810150,13,4,other
246478000,130,22,tanker
244670521,110,12,cargo
244012151,110,12,cargo
244043298,10,3,other
211473570,85,9,other
244049087,50,9,cargo
431772000,364,51,cargo
563008300,300,49,cargo
211540960,86,10,tanker
211785120,110,12,tanker
211191060,106,10,other
244128418,13,3,other
211323950,13,4,sailing
636092782,300,46,cargo
236623000,110,18,tanker
636019772,189,32,cargo
538002594,183,32,tanker
244016765,15,4,other
244780063,13,3,sailing
244013200,85,10,cargo
205422290,110,11,cargo
246296000,36,9,other
352001747,399,61,cargo
371604000,180,32,tanker
311017100,182,32,tanker
538004628,159,27,tanker
538005933,200,32,cargo
244181389,87,12,tanker
205268790,85,10,cargo
255805829,108,18,cargo
205157000,120,33,tanker
205250970,19,6,other
209507000,109,16,tanker
538007827,200,24,cargo
244630173,110,12,cargo
244770377,10,3,sailing
205288990,135,14,cargo
273217290,141,17,cargo
219023000,101,18,tanker
244100446,13,4,sailing
636020707,366,51,cargo
244670621,67,8,cargo
220479000,144,23,tanker
636021220,229,32,cargo
211750930,85,9,cargo
538008219,333,60,tanker
244130688,12,3,other
212836000,200,24,cargo
244090401,11,4,other
249987000,250,44,tanker
244971000,90,14,cargo
211776000,334,42,cargo
574004570,147,25,tanker
244710444,51,12,other
205243490,110,12,other
244060098,9,3,other
256463000,161,32,tanker
244137351,10,4,other
244620466,10,4,sailing
244770727,99,23,other
211268380,110,14,tanker
241404000,290,47,tanker
211854090,9,4,other
244630925,20,8,other
205457590,135,18,tanker
205220400,10,4,sailing
245947000,90,14,cargo
244020362,86,12,tanker
236265000,99,14,cargo
205282500,17,4,other
244710663,81,9,cargo
244130941,110,11,cargo
244810981,10,3,sailing
271043776,124,17,tanker
212396000,92,18,other
244660108,135,23,cargo
244830811,64,18,other
538009084,336,60,tanker
244790107,13,4,sailing
563020300,183,32,tanker
244573169,9,3,sailing
368207630,15,5,sailing
354700000,292,45,cargo
210119000,89,12,cargo
241580000,274,48,tanker
636021702,147,23,tanker
244030807,13,5,other
244021583,52,14,other
372367000,336,46,cargo
244130831,6,2,other
249111000,289,45,cargo
244830809,58,14,other
255806238,232,32,tanker
244001805,10,3,other
209918000,91,15,tanker
244700431,46,8,other
212654000,299,50,tanker
244660722,60,8,other
209251000,337,46,cargo
419001711,229,32,cargo
205489490,85,8,other
227541650,12,4,sailing
244660913,80,8,cargo
538009327,229,38,cargo
244070780,10,4,sailing
244740158,23,6,other
244670871,54,8,cargo
230352000,120,18,cargo
205531590,85,10,cargo
564881000,180,30,cargo
205554190,86,10,cargo
219466000,183,32,tanker
431605000,200,32,cargo
244180879,9,3,sailing
244860936,11,4,other
219632000,399,60,cargo
219854000,399,58,cargo
538008071,243,42,tanker
230091390,12,4,sailing
244239000,86,12,cargo
244676000,12,4,sailing
244750713,110,11,other
244210805,11,4,sailing
244770531,12,4,sailing
244670310,9,4,sailing
244660454,85,9,other
244877000,21,5,other
244750828,58,11,other
244690212,51,10,other
244210525,73,10,cargo
205397290,110,12,tanker
372737000,275,33,cargo
211662600,11,3,sailing
477641800,184,27,tanker
538071436,74,14,other
241745000,295,46,tanker
636020365,169,26,tanker
211788670,110,12,tanker
244060734,11,3,sailing
244615920,12,4,sailing
636018114,330,60,tanker
244215922,14,4,other
244660135,67,8,tanker
205389990,80,9,other
244780755,62,6,cargo
304010285,85,13,cargo
235072739,12,4,sailing
374241000,400,61,cargo
257436000,144,24,tanker
220560000,183,32,tanker
244710260,19,5,other
244660529,80,9,cargo
205252390,110,12,other
220516000,106,16,tanker
269115690,12,4,sailing
205335490,110,14,cargo
538009301,288,45,cargo
477711300,210,30,cargo
352898717,400,62,cargo
477148800,400,59,cargo
244660723,187,23,cargo
538006742,183,32,tanker
244129310,14,5,other
246545000,100,16,tanker
403575000,183,32,tanker
255805992,134,23,cargo
205208790,82,11,tanker
244372697,0,0,sailing
236453000,89,12,cargo
538008161,300,50,cargo
244800364,0,0,other
244890907,11,4,sailing
244900073,18,5,other
244790919,18,5,sailing
244660172,135,13,tanker
211875230,85,10,tanker
244620738,0,0,sailing
245525000,127,15.5,cargo
247279900,70,16,other
218108000,130,24,cargo
247392200,209,26,cargo
215386000,295,46,tanker
211590770,86,12,tanker
357451000,180,30,cargo
245215000,87,12,cargo
244670077,135,13,tanker
215288000,144,24,tanker
477686100,244,42,tanker
244630015,86,12,other
246182000,19,6,other
211318300,12,4,other
244660266,60,8,other
244515000,91,15,tanker
255805843,141,22,cargo
205906200,16,4,sailing
211455300,110,12,tanker
538006082,250,44,tanker
211394510,86,10,tanker
244615707,11,4,sailing
236481000,134,23,cargo
271049458,100,17,tanker
244130577,182,12,cargo
205403390,135,18,other
244727915,14,4,other
304011028,87,12,cargo
257708000,89,13,cargo
244700940,110,23,cargo
244670923,110,10,cargo
244236547,10,4,sailing
246238000,19,5,other
246511000,40,8,other
353287000,126,20,tanker
255805360,179,30,cargo
246046000,98,17,cargo
244790079,72,19,other
244790328,12,4,other
357427000,292,45,cargo
244810389,10,3,other
230689000,156,24,tanker
538005778,184,27,tanker
219029411,252,45,tanker
211500400,110,11,tanker
256295000,100,14,cargo
314025000,87,13,cargo
205387490,24,6,other
538009236,245,42,tanker
219296000,85,19,other
205200190,110,12,other
244020912,86,10,cargo
538005893,184,28,tanker
636018566,228,36,tanker
244014495,85,12,tanker
244927482,135,15,cargo
636020280,126,22,cargo
244750074,55,7,cargo
244615399,12,4,other
403516001,183,32,tanker
374022000,298,49,tanker
244583000,105,16,other
244650324,125,12,other
244122879,15,5,other
370328000,175,28,tanker
211486120,95,18,cargo
244730945,85,10,cargo
257071530,111,13,cargo
211191090,80,9,cargo
244187966,86,12,tanker
210173000,86,12,cargo
219028009,131,20,tanker
244670393,110,12,cargo
256227000,112,19,tanker
244690449,10,5,other
246198000,58,8,sailing
247278500,50,15,other
244823000,25,6,other
636093012,183,27,tanker
636019452,225,32,cargo
205535890,8,2,other
244740497,55,8,cargo
244013686,10,4,sailing
636015937,159,26,tanker
356984000,399,58,cargo
244690202,50,7,cargo
229749000,190,30,cargo
211820600,12,4,sailing
244750319,73,8,other
218366000,335,42,cargo
229245000,95,13,cargo
248751000,97,16,tanker
211816700,112,24,cargo
244660050,65,8,other
205524390,135,15,tanker
477790600,199,32,cargo
477112400,245,44,tanker
244660626,134,11,cargo
211391450,12,4,sailing
265799070,12,4,other
244780551,24,6,sailing
311517000,234,42,tanker
636019100,183,32,tanker
205540210,13,4,sailing
244860168,11,4,sailing
205722800,12,4,sailing
211626510,110,11,tanker
244650106,86,10,tanker
219045000,399,58,cargo
352451000,244,42,tanker
211395150,86,10,other
246553000,104,16,tanker
244090790,13,3,sailing
244022677,135,12,cargo
212597000,99,16,cargo
244740961,110,11.5,tanker
244700316,54,7,cargo
244650891,86,9,other
244620876,110,14,other
636018703,368,51,cargo
244110673,11,4,other
538009991,274,50,tanker
244650636,135,12,cargo
219018401,16,4,sailing
211504820,80,9,cargo
244044000,169,25,cargo
210393000,64,9,cargo
244020823,135,12,cargo
244710847,14,4,other
431776000,300,49,tanker
356205000,265,32,cargo
244129776,9,3,other
244010950,55,8,cargo
244482000,83,13,cargo
256442000,115,18,tanker
258540000,77,16,cargo
244620910,141.5,23,cargo
211140860,9,3,other
244890614,15,4,other
244700493,110,12,cargo
212662000,82,12,cargo
244010869,10,3,sailing
255802570,89,13,cargo
244670295,86,10,other
311000247,295,46,tanker
246442000,238,33,other
240995000,274,50,tanker
244190130,40,10,other
244740454,11,4,other
244690719,86,10,other
246650000,169,27,cargo
538004306,180,30,cargo
244660259,60,8,other
244730468,27,12,other
636020822,183,32,tanker
244780045,135,12,tanker
352898718,71,13,other
244375338,12,4,sailing
245394000,138,23,cargo
538010292,244,42,tanker
356882000,179,30,cargo
244030198,135,16,cargo
636017798,159,24,cargo
636016582,300,50,cargo
244138337,19,6,other
244700010,100,11,cargo
255806441,114,14,cargo
209577000,99,14,tanker
257037140,154,24,tanker
244650710,29,5,other
244009761,9,3,sailing
244050949,12,5,other
253242276,99,16,cargo
244660019,73,9,cargo
319627000,182,32,tanker
244700894,94,12,cargo
205282390,100,10,cargo
244013148,86,10,other
244030747,16,5,other
311249000,180,26,cargo
311000904,65,14,other
311001025,237,44,tanker
241229000,179,30,cargo
244020697,12,4,other
230995000,164,24,cargo
244780707,86,10,other
244750641,110,12,tanker
477154700,399,59,cargo
269057259,125,12,tanker
219030707,183,32,tanker
259014400,12,4,sailing
319478000,163,24,tanker
244100102,12,4,sailing
232042026,15,4,other
244630710,79,8,other
244615976,88,11,cargo
244650132,86,9,tanker
244100906,13,4,other
244202049,18,5,other
209066000,102,16,tanker
244615641,13,1,sailing
563033900,183,32,other
255805787,306,40,cargo
230696000,122,21,cargo
219030025,11,3,other
249202000,330,48,cargo
244740796,24,10,other
211850250,86,10,tanker
246837000,170,20,cargo
244820471,12,8,sailing
255806368,252,38,cargo
219624000,130,20,tanker
211376950,0,4,sailing
255806320,99,17,tanker
244870352,8,3,other
244670433,110,12,tanker
565190000,137,20,tanker
244670213,60,7,cargo
636013337,183,27,tanker
244010304,73,8,cargo
244670122,0,0,tanker
244615823,10,4,sailing
244770564,12,4,sailing
244650709,110,12,tanker
355050000,159,27,tanker
244038080,11,3,sailing
245255000,28,10,other
244030549,135,17,cargo
255806484,150,23,cargo
244728010,14,4,other
244730034,12,4,sailing
563136000,145,24,tanker
538007102,250,44,tanker
244660375,51,15,other
244780214,25,5,other
244660306,67,8,cargo
636014915,190,31,cargo
275343000,61,11,cargo
477139100,400,59,cargo
477201400,184,27,tanker
256947000,32,12,other
256359000,180,32,tanker
244573071,14,5,other
244660054,110,12,tanker
244670155,90,12,tanker
212356000,107,16,cargo
244700469,86,11,cargo
257328000,198,32,cargo
244660698,90,10,cargo
209221000,104.5,17,tanker
244008000,90,15,cargo
244690124,85,9,other
250002033,90,15,cargo
249740000,190,24,cargo
245447000,15,5,other
244690411,35,7,tanker
226001620,75,6,other
244030061,12,4,sailing
244072888,11,4,other
248439000,129,20,tanker
538008262,183,30,tanker
245228000,22,5,other
244750840,85,10,tanker
211844380,0,0,sailing
211159340,125,12,other
244603637,9,3,sailing
244048033,12,4,other
211169870,110,10,cargo
246507000,111,14,cargo
244650611,110,14,other
538010009,188,32,cargo
244670233,13,4,other
244690437,86,10,other
205315890,18,6,other
219100000,333,48,cargo
244620470,10,3,other
257320000,250,44,tanker
636017874,150,24,tanker
244690731,86,10,cargo
205502630,12,4,sailing
236111906,184,25,cargo
538006581,112,16,tanker
253242242,110,12,tanker
205495690,110,12,tanker
538009643,330,60,tanker
210688000,93,14,tanker
246274000,126,17,other
244670484,13,4,sailing
255806467,183,30,cargo
210195000,170,27,cargo
244620245,11,3,other
477866300,268,35,cargo
244186281,10,3,sailing
636020282,300,50,cargo
244660725,110,12,other
246743000,32,9,other
636017991,144,24,tanker
244061221,10,3,sailing
354604000,190,32,cargo
244543000,59,12,sailing
538004795,169,40,other
249255000,132,19,tanker
219028451,10,4,sailing
477424600,366,52,cargo
257207000,90,14,other
205449890,110,12,other
229692000,124,17,tanker
210445000,90,12,tanker
244710214,80,9,cargo
255805672,230,32,cargo
636015672,200,32,cargo
205524290,110,12,tanker
211745730,86,10,tanker
219018292,10,3,sailing
244660587,82,10,other
244116000,130,22,other
636021424,300,50,cargo
246065027,11,3,other
211662280,11,3,sailing
210290000,89,12,cargo
219030706,183,32,tanker
314255000,100,13,cargo
219025369,13,4,other
211514600,112,12,other
311000306,229,42,tanker
244650794,110,14,tanker
220602000,245,42,tanker
219029279,10,4,sailing
205541790,110,12,other
374220000,183,32,tanker
374395000,80,12,cargo
244690402,86,10,cargo
304474000,141,23,cargo
538006224,274,48,tanker
244650944,70,8,other
211548460,106,12,other
211417420,110,11,cargo
244630037,16,4,other
244630520,13,4,other
244620519,85,9,other
246437000,35,9,other
244130932,16,4,other
244670084,86,10,other
244660842,86,12,tanker
244670335,80,9,cargo
244780822,12,4,other
205538490,110,12,cargo
211142120,11,4,other
244101977,110,12,cargo
257970000,147,22,tanker
244650054,9,3,sailing
248214000,199,33,other
244050048,12,4,other
244010081,136,12,other
244730408,105,10,other
244060817,10,4,sailing
245978000,68,9,other
636020869,300,40,cargo
244016980,19,6,other
636016022,80,11,cargo
244750536,8,3,other
210176000,32,12,other
244660922,67,7,cargo
244763000,40,9,other
636018066,145,24,tanker
244660379,86,10,other
205687000,137,36,other
244020761,81,9,cargo
563092200,295,46,tanker
259010880,13,5,other
249522000,28,11,other
538009744,274,48,tanker
211205920,47,8,sailing
538006237,166,27,tanker
256809000,145,23,tanker
636021010,169,27,cargo
244094000,22,8,other
305190000,88,12,cargo
244660370,85,9,cargo
244670113,52,8,cargo
244294000,25.5,6.5,other
244660715,86,12,tanker
538009829,181,30,cargo
310627000,345,42,other
538010143,182,27,tanker
219028425,183,32,tanker
244710492,51,7,cargo
244690271,8,2,other
205367490,102,10,cargo
211190940,110,22,other
538002776,195,32,tanker
305981000,90,15,cargo
255805903,139,20,cargo
245336000,36,8,other
259113000,120,22,cargo
244710773,55,7,cargo
244630082,12,4,sailing
229930000,400,59,cargo
244740767,16,4,other
244620630,13,5,sailing
211486980,0,0,other
244059204,90,11,cargo
266201000,155,24,tanker
244670159,90,12,tanker
244090901,21,5,other
538009792,183,27,tanker
205547290,110,12,cargo
244670941,10,3,sailing
244630816,135,15,tanker
255772000,141,22,cargo
249332000,144,23,tanker
246822000,88,14,cargo
244630146,0,0,sailing
636016362,145,24,tanker
244690604,74,10,cargo
